taxpayer_id,birth_year,region_code,sex
2894,1969,02,2
2895,1985,02,1
2896,1984,01,2
2897,2001,02,2
2898,1979,01,1
2899,1973,03,2
2900,1951,03,2
2901,1962,02,1
2902,1966,01,1
2903,1981,05,1
2904,1959,03,1
2905,1970,03,2
2906,1999,05,1
2907,1975,02,2
2908,2001,05,1
2909,1989,05,1
2910,1983,01,1
2911,1949,04,2
2912,1984,04,2
2913,1980,02,2
2914,1981,02,2
2915,1977,01,2
2916,1993,04,1
2917,1978,05,1
2918,1969,05,2
2919,1993,02,1
2920,1969,01,1
2921,1979,03,1
2922,2005,05,1
2923,1985,04,2
2924,1967,03,2
2925,1977,01,1
2926,1979,02,2
2927,1990,05,1
2928,1990,05,2
2929,1959,02,1
2930,1995,02,1
2931,1970,02,2
2932,1983,05,1
2933,1995,01,1
2934,1985,04,1
2935,1967,04,1
2936,1987,04,2
2937,1964,01,1
2938,1956,02,1
2939,1975,01,1
2940,1960,04,2
2941,1956,03,1
2942,1946,04,2
2943,1975,02,1
2944,1949,02,1
2945,1973,01,2
2946,1969,02,2
2947,1999,03,1
2948,1957,03,1
2949,1979,01,1
2950,1979,01,1
2951,1976,02,1
2952,1960,02,1
2953,1969,02,2
2954,1981,01,1
2955,1955,05,2
2956,1964,01,1
2957,1968,03,1
2958,1950,02,2
2959,1978,03,1
2960,1961,01,2
2961,2006,04,2
2962,1988,01,2
2963,1979,01,1
2964,1988,01,2
2965,1961,02,1
2966,1979,03,2
2967,1974,03,2
2968,1964,02,2
2969,1970,05,1
2970,1958,04,1
2971,1975,04,1
2972,1966,05,2
2973,1975,04,2
2974,1974,04,1
2975,1970,02,2
2976,1971,02,2
2977,1969,01,2
2978,1984,05,1
2979,1985,02,1
2980,1974,03,1
2981,1971,02,2
2982,1999,05,1
2983,1978,02,1
2984,1995,04,1
2985,1983,01,1
2986,1983,01,2
2987,1980,03,2
2988,1983,03,2
2989,2006,05,2
2990,1972,05,2
2991,1980,01,2
2992,1961,05,2
2993,1976,05,2
2994,2006,05,2
2995,1974,01,2
2996,1986,01,2
2997,1953,01,1
2998,1973,01,2
2999,1941,05,2
3000,1981,03,2
3001,1978,02,2
3002,1946,05,1
3003,1963,03,2
3004,1985,04,2
3005,2006,04,2
3006,2003,02,2
3007,1949,02,1
3008,1966,05,1
3009,1971,05,1
3010,1961,04,1
3011,1971,01,2
3012,1983,03,2
3013,1960,04,2
3014,1985,04,1
3015,1971,01,1
3016,1991,02,2
3017,2002,01,2
3018,1990,03,1
3019,1961,03,1
3020,1967,01,1
3021,1988,03,1
3022,1968,03,2
3023,1959,05,2
3024,1979,02,2
3025,1934,02,1
3026,1978,01,2
3027,1966,02,2
3028,2006,02,2
3029,1980,02,2
3030,1972,03,1
3031,1958,05,1
3032,1970,04,1
3033,1963,03,2
3034,1961,03,1
3035,1956,02,1
3036,1995,05,1
3037,1975,01,1
3038,1970,04,1
3039,1982,03,1
3040,1982,03,2
3041,1979,01,1
3042,1970,04,2
3043,1986,03,2
3044,2002,01,1
3045,1968,01,1
3046,1986,01,2
3047,1979,04,2
3048,1940,01,1
3049,1959,05,1
3050,1982,02,1
3051,1972,05,2
3052,1951,05,2
3053,1991,01,1
3054,1963,03,1
3055,1948,04,2
3056,1964,04,2
3057,1967,01,2
3058,1946,01,2
3059,1961,03,2
3060,1985,01,2
3061,1965,03,2
3062,1948,02,1
3063,1989,01,2
3064,1981,05,1
3065,1959,01,1
3066,1989,02,1
3067,2000,03,1
3068,1981,02,2
3069,1970,04,1
3070,1946,02,2
3071,1993,03,2
3072,1976,02,2
3073,1989,04,1
3074,1967,01,1
3075,1979,02,1
3076,1974,01,1
3077,1970,01,2
3078,1988,04,1
3079,1971,05,1
3080,1994,01,1
3081,1973,03,1
3082,1966,01,2
3083,1998,02,2
3084,1994,01,2
3085,1980,03,1
3086,1980,01,1
3087,1986,02,2
3088,1970,01,1
3089,1954,02,1
3090,1967,04,2
3091,1980,01,1
3092,2000,01,1
3093,2006,05,2
3094,1985,02,1
3095,1985,04,2
3096,1970,03,2
3097,1980,05,2
3098,1982,01,2
3099,1975,04,2
3100,1984,04,2
3101,1977,04,2
3102,1968,02,2
3103,1970,04,1
3104,1982,01,2
3105,2001,01,2
3106,1977,05,1
3107,1996,03,1
3108,1979,02,2
3109,1948,01,2
3110,1985,01,2
3111,1973,03,1
3112,1973,05,2
3113,1960,03,1
3114,1960,01,2
3115,1969,05,2
3116,1987,04,2
3117,1977,03,2
3118,1950,05,1
3119,2006,02,2
3120,1954,05,2
3121,1985,05,1
3122,1967,02,1
3123,1961,04,2
3124,1971,05,1
3125,1976,04,2
3126,1962,04,2
3127,1961,01,1
3128,1958,02,1
3129,1995,02,2
3130,2006,02,1
3131,1986,03,1
3132,1981,03,2
3133,1958,01,2
3134,1962,03,2
3135,1968,01,1
3136,1966,02,2
3137,1958,02,2
3138,1994,01,1
3139,1973,04,1
3140,1966,01,1
3141,1986,02,2
3142,1976,05,2
3143,1970,04,1
3144,1983,04,1
3145,1972,03,2
3146,1961,03,2
3147,1985,04,1
3148,1970,03,1
3149,1963,01,2
3150,1956,01,2
3151,1968,05,2
3152,1967,01,1
3153,2003,04,2
3154,1992,03,1
3155,1984,03,2
3156,2000,02,1
3157,1973,03,1
3158,1989,05,2
3159,1967,03,2
3160,1976,01,2
3161,1973,02,1
3162,1973,03,2
3163,1995,01,1
3164,1984,04,1
3165,1973,04,1
3166,1956,02,1
3167,1997,05,2
3168,1952,05,2
3169,1977,01,1
3170,1983,02,2
3171,1974,04,2
3172,1970,05,2
3173,1965,01,1
3174,1982,01,2
3175,1977,04,1
3176,1972,03,2
3177,1967,02,1
3178,1961,02,2
3179,1990,01,1
3180,1982,01,1
3181,1986,03,1
3182,1989,01,1
3183,1989,01,2
3184,1987,04,2
3185,1947,01,1
3186,1961,04,2
3187,1983,03,2
3188,1939,01,1
3189,1979,01,1
3190,1978,05,2
3191,1962,05,1
3192,1994,04,1
3193,1992,04,2
3194,1987,03,1
3195,1953,04,1
3196,1971,04,2
3197,1983,05,1
3198,1970,02,1
3199,1980,01,1
3200,1993,01,2
3201,1999,03,2
3202,1983,04,1
3203,1972,05,2
3204,1993,05,2
3205,1979,04,2
3206,1972,02,2
3207,1976,03,1
3208,1955,03,1
3209,1975,02,2
3210,1992,01,2
3211,1969,02,1
3212,1994,05,1
3213,1974,03,1
3214,1985,05,1
3215,1981,05,1
3216,1960,01,1
3217,1985,01,1
3218,1967,01,1
3219,1942,01,2
3220,1980,05,2
3221,1965,02,2
3222,1991,01,1
3223,1969,05,1
3224,1968,01,2
3225,1948,02,1
3226,1975,01,2
3227,1976,04,2
3228,1937,01,1
3229,1996,04,2
3230,1989,03,1
3231,1978,02,2
3232,1973,04,1
3233,1974,03,2
3234,1980,05,1
3235,1978,01,2
3236,1961,05,1
3237,2006,02,2
3238,1965,01,1
3239,1963,01,1
3240,1951,04,1
3241,1984,03,1
3242,1957,01,2
3243,1987,02,2
3244,2006,03,2
3245,1977,03,1
3246,1956,01,1
3247,1990,05,2
3248,1982,05,2
3249,1963,05,1
3250,1977,02,2
3251,1947,05,1
3252,1964,01,2
3253,1972,01,1
3254,1991,04,1
3255,1972,02,2
3256,1970,03,1
3257,1946,02,2
3258,1975,03,1
3259,1994,03,2
3260,1980,01,1
3261,1965,01,2
3262,1984,01,1
3263,1967,05,1
3264,1970,05,1
3265,1962,02,2
3266,1964,03,2
3267,1970,05,1
3268,1965,01,2
3269,1971,02,1
3270,1985,03,2
3271,1991,01,2
3272,2000,03,1
3273,2004,04,1
3274,1964,01,1
3275,1989,01,1
3276,1959,02,2
3277,1986,03,2
3278,1982,02,2
3279,1963,05,1
3280,1999,03,1
3281,1951,04,1
3282,1991,04,1
3283,1976,05,1
3284,1972,01,1
3285,1964,04,2
3286,1966,04,2
3287,1971,02,2
3288,1998,03,1
3289,1975,04,2
3290,1989,03,1
3291,1985,02,1
3292,1959,02,1
3293,1940,03,1
3294,1981,05,1
3295,1983,03,1
3296,1973,01,2
3297,1962,05,1
3298,1983,04,2
3299,1945,01,1
3300,1957,03,1
3301,1975,01,1
3302,1981,01,2
3303,1986,02,2
3304,1962,01,2
3305,1959,01,1
3306,1942,03,1
3307,1965,05,2
3308,1995,03,2
3309,1976,01,2
3310,1962,02,2
3311,1990,05,1
3312,1980,02,2
3313,1969,01,1
3314,1957,03,2
3315,1944,01,1
3316,1949,01,1
3317,1967,02,2
3318,1957,02,2
3319,1928,05,1
3320,1963,01,1
3321,1991,04,2
3322,1998,02,2
3323,1973,04,2
3324,1966,05,1
3325,1980,01,2
3326,1959,01,2
3327,1987,01,1
3328,2006,01,1
3329,1990,05,2
3330,1958,02,2
3331,1968,02,1
3332,1974,01,2
3333,1963,01,1
3334,1985,01,2
3335,1972,01,1
3336,1994,01,2
3337,1977,01,1
3338,1974,01,1
3339,1957,05,1
3340,1993,01,2
3341,1972,02,1
3342,1957,03,2
3343,1986,01,2
3344,1965,04,1
3345,1968,01,1
3346,1977,01,2
3347,1959,05,2
3348,1969,02,1
3349,1977,01,2
3350,1988,03,1
3351,1980,02,2
3352,1983,04,2
3353,1984,03,2
3354,1989,01,2
3355,1983,01,1
3356,1975,04,1
3357,1952,01,1
3358,1975,01,1
3359,1962,03,1
3360,1991,01,1
3361,1965,02,2
3362,1939,04,1
3363,1978,02,2
3364,1951,01,1
3365,1990,01,1
3366,1995,03,2
3367,1989,04,2
3368,1978,01,2
3369,1965,01,1
3370,1984,02,1
3371,1976,01,2
3372,1993,01,1
3373,1955,05,1
3374,1982,01,1
3375,1976,01,1
3376,1980,03,2
3377,1982,01,1
3378,1992,03,2
3379,1966,01,1
3380,1970,01,1
3381,1965,02,2
3382,1960,01,1
3383,2006,04,2
3384,1950,01,1
3385,1977,04,1
3386,1982,04,2
3387,1988,02,2
3388,1993,04,1
3389,1969,01,1
3390,1985,01,2
3391,1970,04,1
3392,1983,01,1
3393,1986,01,2
3394,1974,01,1
3395,1983,05,1
3396,1982,02,2
3397,2004,02,2
3398,1980,01,2
3399,1978,03,1
3400,1970,05,2
3401,1991,01,2
3402,1973,04,2
3403,1967,05,1
3404,1958,03,1
3405,1976,05,2
3406,1972,05,2
3407,1982,01,1
3408,1978,03,1
3409,1954,04,2
3410,1949,01,1
3411,1998,02,2
3412,1983,01,1
3413,1969,01,1
3414,1985,02,1
3415,1968,03,2
3416,1976,02,2
3417,1958,02,1
3418,1988,03,1
3419,1976,05,2
3420,1996,02,1
3421,1963,03,1
3422,1991,05,1
3423,1945,04,1
3424,1969,01,1
3425,2002,04,1
3426,1955,04,2
3427,1998,02,2
3428,1998,02,1
3429,1998,02,2
3430,1934,02,1
3431,1961,01,2
3432,1959,01,2
3433,1994,01,1
3434,1991,04,2
3435,1938,05,2
3436,1982,01,1
3437,1969,02,2
3438,1957,03,1
3439,1983,04,1
3440,1985,03,1
3441,1961,04,2
3442,1976,02,2
3443,1972,02,1
3444,1954,01,2
3445,1971,04,1
3446,1979,02,1
3447,1956,02,2
3448,1970,01,1
3449,1955,01,1
3450,1960,03,2
3451,1977,04,1
3452,1978,01,1
3453,1979,01,1
3454,1973,02,2
3455,1971,02,2
3456,1968,01,1
3457,1949,05,2
3458,1997,01,1
3459,1968,05,1
3460,1988,01,1
3461,1968,03,2
3462,1975,02,2
3463,1985,01,2
3464,1981,04,2
3465,1976,05,1
3466,1986,01,1
3467,1964,03,1
3468,1976,01,1
3469,1978,01,2
3470,1962,04,1
3471,1982,01,2
3472,2002,05,2
3473,1953,01,2
3474,2004,05,1
3475,1986,03,2
3476,1981,01,1
3477,1974,01,2
3478,1977,02,2
3479,1990,01,2
3480,2003,05,2
3481,1987,01,1
3482,1965,01,1
3483,1994,05,1
3484,1954,01,1
3485,1963,02,2
3486,1961,03,2
3487,1945,03,1
3488,1961,04,1
3489,2001,03,2
3490,1968,03,2
3491,1961,01,2
3492,1976,01,1
3493,1980,04,1
3494,1976,05,2
3495,1978,04,1
3496,1971,03,2
3497,1946,02,1
3498,1969,02,1
3499,1968,02,1
3500,1997,02,2
3501,1995,05,1
3502,1962,04,1
3503,1965,02,1
3504,1976,02,1
3505,1987,01,2
3506,1976,01,2
3507,1976,03,1
3508,1965,02,2
3509,1979,01,1
3510,1982,01,2
3511,1978,02,2
3512,1973,04,1
3513,1965,01,1
3514,1966,01,1
3515,1985,01,2
3516,1970,01,1
3517,1971,03,1
3518,1968,04,2
3519,1987,03,2
3520,1960,05,2
3521,1954,03,2
3522,1980,05,2
3523,1957,02,2
3524,1964,01,2
3525,1969,01,2
3526,1971,03,2
3527,1980,03,2
3528,1982,01,2
3529,1992,01,1
3530,1980,05,1
3531,1995,05,2
3532,1984,01,1
3533,1960,02,2
3534,1953,05,1
3535,1964,02,1
3536,1994,01,1
3537,1970,01,2
3538,1982,01,1
3539,1969,01,1
3540,1992,03,2
3541,1960,02,2
3542,1963,01,2
3543,1984,01,2
3544,1966,05,1
3545,1996,05,1
3546,1971,04,2
3547,1990,01,1
3548,1980,01,2
3549,1985,02,1
3550,1981,02,1
3551,1955,03,2
3552,1965,02,1
3553,1992,02,1
3554,1983,04,1
3555,1974,01,1
3556,1986,03,1
3557,1987,03,2
3558,1980,01,2
3559,1975,05,2
3560,1951,03,1
3561,1946,04,2
3562,1975,02,1
3563,1978,01,2
3564,1968,01,2
3565,1981,02,1
3566,1977,02,2
3567,1969,02,2
3568,1982,05,1
3569,1980,03,1
3570,1989,04,1
3571,1972,05,2
3572,1978,03,2
3573,1977,03,1
3574,1977,04,1
3575,1973,05,1
3576,1983,03,1
3577,1997,03,2
3578,1972,03,1
3579,1982,01,1
3580,1971,03,2
3581,1963,03,2
3582,1996,02,2
3583,1959,05,2
3584,1969,05,2
3585,1985,04,1
3586,1960,04,1
3587,1989,02,1
3588,1990,02,2
3589,1994,03,2
3590,2000,01,2
3591,1963,04,2
3592,1976,03,2
3593,1969,04,1
3594,1998,01,2
3595,1970,04,1
3596,1997,02,1
3597,1978,05,2
3598,1982,03,2
3599,1976,01,2
3600,1974,02,2
3601,1993,05,1
3602,1977,01,1
3603,1987,03,1
3604,1976,02,1
3605,1963,04,1
3606,1971,04,1
3607,1987,01,2
3608,1975,03,1
3609,1998,01,2
3610,1971,02,1
3611,1978,04,2
3612,1975,05,1
3613,1988,02,1
3614,1961,05,1
3615,1985,01,1
3616,1963,03,1
3617,1976,02,2
3618,1981,01,1
3619,1957,05,1
3620,1993,03,1
3621,1971,03,1
3622,1988,04,2
3623,1971,03,2
3624,1964,05,2
3625,1968,01,1
3626,1979,05,2
3627,1979,01,2
3628,1956,02,2
3629,1940,01,2
3630,2006,03,1
3631,1981,03,1
3632,1998,02,1
3633,1942,03,2
3634,1988,04,1
3635,1944,01,1
3636,1981,02,1
3637,1980,02,2
3638,1965,01,1
3639,1947,03,1
3640,1984,02,2
3641,2000,03,2
3642,2003,01,1
3643,1978,04,1
3644,1968,02,2
3645,1979,01,1
3646,1977,05,2
3647,1953,02,2
3648,1986,01,1
3649,1994,03,1
3650,1984,01,2
3651,1967,04,1
3652,2002,01,1
3653,1969,01,1
3654,1959,03,1
3655,1990,02,2
3656,1981,02,1
3657,1999,05,1
3658,1977,01,2
3659,1991,01,2
3660,2006,01,2
3661,1992,01,1
3662,1983,03,2
3663,1971,02,1
3664,1984,03,1
3665,1973,02,2
3666,1984,03,1
3667,1988,02,2
3668,1981,03,1
3669,1980,05,1
3670,1974,05,2
3671,1982,01,1
3672,1972,01,2
3673,1996,04,2
3674,1986,03,1
3675,1963,02,2
3676,1964,02,2
3677,1986,02,2
3678,1955,02,2
3679,1987,03,2
3680,2003,01,2
3681,1994,04,2
3682,1981,04,2
3683,1980,03,2
3684,1967,04,1
3685,1984,03,1
3686,1961,02,2
3687,1981,01,1
3688,1977,05,1
3689,1972,03,1
3690,1972,05,1
3691,1972,03,1
3692,2006,02,1
3693,1975,01,2
3694,1986,02,1
3695,1982,02,2
3696,1970,01,1
3697,1973,02,1
3698,1988,03,1
3699,1950,02,2
3700,2005,03,2
3701,1990,05,1
3702,1960,05,2
3703,1995,02,2
3704,1949,05,2
3705,1955,02,1
3706,1966,04,2
3707,1980,04,1
3708,1995,05,1
3709,1933,02,1
3710,1978,03,1
3711,1988,01,2
3712,1963,04,2
3713,1974,03,2
3714,1970,01,2
3715,1971,05,2
3716,1965,01,2
3717,1965,04,1
3718,1964,03,1
3719,1993,02,2
3720,1973,03,1
3721,1945,02,1
3722,2004,01,1
3723,1958,05,2
3724,1946,01,1
3725,1993,04,2
3726,1946,02,1
3727,1974,03,2
3728,1983,01,2
3729,1972,02,2
3730,1985,02,2
3731,1992,01,1
3732,1991,03,2
3733,1980,04,2
3734,1957,03,2
3735,1962,05,2
3736,1984,01,1
3737,1965,02,1
3738,1983,05,1
3739,1998,01,2
3740,1984,02,2
3741,1977,01,2
3742,1971,01,2
3743,1977,01,2
3744,1962,03,1
3745,1978,03,2
3746,1971,01,2
3747,1998,02,2
3748,1976,01,2
3749,1979,04,2
3750,1964,04,1
3751,1990,02,1
3752,1976,03,2
3753,1956,03,1
3754,1983,05,2
3755,1976,02,1
3756,1992,01,1
3757,1965,03,1
3758,1970,01,1
3759,1979,02,2
3760,1967,04,2
3761,1982,05,2
3762,1951,04,2
3763,2006,05,2
3764,1985,02,2
3765,1985,02,2
3766,1991,05,2
3767,1986,03,1
3768,1993,04,2
3769,1980,01,1
3770,1981,01,1
3771,1987,02,2
3772,1988,01,2
3773,1980,01,2
3774,2006,05,2
3775,1950,02,1
3776,1988,02,1
3777,1971,01,2
3778,1983,04,2
3779,1981,04,2
3780,2002,01,2
3781,1940,01,1
3782,1979,01,2
3783,1942,01,2
3784,2006,01,1
3785,1968,05,1
3786,1992,02,2
3787,1970,02,2
3788,2001,04,1
3789,1964,05,2
3790,1972,03,2
3791,1965,03,2
3792,1963,04,1
3793,2006,05,1
3794,1963,05,1
3795,1974,01,2
3796,1981,05,1
3797,1995,03,2
3798,1967,04,2
3799,1967,04,1
3800,1984,04,1
3801,1968,01,1
3802,2003,03,2
3803,1985,01,2
3804,1961,01,1
3805,1967,05,2
3806,1978,02,1
3807,1954,04,1
3808,1972,01,2
3809,2006,04,2
3810,1954,03,2
3811,1965,01,2
3812,1988,04,2
3813,1958,04,2
3814,1963,01,2
3815,1959,01,2
3816,1989,05,1
3817,1978,05,2
3818,1958,01,1
3819,1981,01,2
3820,1977,03,1
3821,1982,03,1
3822,1958,05,2
3823,1967,02,1
3824,1990,04,1
3825,1960,01,1
3826,1974,03,1
3827,1976,03,1
3828,1972,05,1
3829,1996,02,2
3830,1973,01,2
3831,1947,02,2
3832,1983,02,1
3833,1985,04,1
3834,1984,05,1
3835,1964,03,2
3836,1972,01,2
3837,1995,02,1
3838,1958,02,1
3839,1988,02,1
3840,1957,03,2
3841,1977,03,2
3842,1949,05,2
3843,1968,05,2
3844,1976,02,1
3845,1966,04,1
3846,1974,01,2
3847,1963,03,2
3848,1996,01,1
3849,1971,01,2
3850,1979,01,2
3851,1974,01,1
3852,1990,04,1
3853,1986,02,1
3854,1975,03,1
3855,1980,04,2
3856,1967,03,2
3857,1969,04,1
3858,1962,03,1
3859,1986,05,1
3860,1953,01,1
3861,1962,02,2
3862,1964,05,1
3863,1958,05,2
3864,1986,01,1
3865,1967,01,2
3866,1980,01,2
3867,1993,05,1
3868,1992,05,1
3869,1971,04,1
3870,1992,01,2
3871,1981,01,2
3872,1953,05,1
3873,1991,01,1
3874,1996,03,1
3875,1973,01,1
3876,1958,05,1
3877,1970,02,1
3878,1994,02,2
3879,1960,04,1
3880,1995,02,1
3881,1975,02,1
3882,1988,03,1
3883,1983,01,1
3884,1982,01,2
3885,1932,01,2
3886,1957,03,1
3887,1963,02,2
3888,1956,02,2
3889,1962,03,1
3890,1946,01,1
3891,1963,05,2
3892,1970,01,1
3893,1993,03,2
3894,1968,01,2
3895,1994,03,2
3896,1973,02,1
3897,1976,02,1
3898,1960,04,1
3899,1969,04,2
3900,1976,02,1
3901,1997,01,2
3902,1960,02,2
3903,1991,05,1
3904,1957,03,2
3905,1990,01,1
3906,1957,05,2
3907,1978,03,1
3908,1958,01,2
3909,1984,04,2
3910,1958,01,1
3911,1952,05,1
3912,1970,04,2
3913,1973,05,2
3914,1970,04,2
3915,1969,03,1
3916,1995,02,1
3917,1991,03,2
3918,1944,04,2
3919,1969,02,1
3920,1988,02,1
3921,1963,04,2
3922,1994,02,2
3923,1976,01,1
3924,1982,02,1
3925,1968,05,2
3926,1962,05,1
3927,2006,01,2
3928,2002,02,1
3929,1972,04,1
3930,1978,04,2
3931,1994,03,1
3932,1996,01,2
3933,1978,01,2
3934,1996,02,2
3935,1964,02,2
3936,1967,02,2
3937,1986,03,2
3938,1985,02,2
3939,1960,05,2
3940,1986,01,2
3941,1965,01,2
3942,1980,03,2
3943,1972,03,1
3944,1976,01,2
3945,1985,01,2
3946,1976,02,1
3947,1974,03,2
3948,1985,03,2
3949,1981,05,2
3950,2000,04,2
3951,1971,02,1
3952,1958,02,1
3953,1973,02,2
3954,1968,02,2
3955,1965,03,1
3956,1974,02,2
3957,1964,04,2
3958,1987,03,1
3959,2004,03,1
3960,1981,03,2
3961,1987,01,1
3962,1962,04,1
3963,1996,04,1
3964,1945,01,1
3965,1970,02,2
3966,1971,05,2
3967,1979,01,2
3968,1984,01,2
3969,2000,05,2
3970,1968,03,2
3971,1955,02,2
3972,1980,04,1
3973,1985,04,2
3974,1983,04,1
3975,1982,01,2
3976,1949,05,2
3977,1962,01,1
3978,1988,02,2
3979,1948,03,1
3980,1985,02,2
3981,1983,01,1
3982,1984,02,1
3983,1951,02,1
3984,1997,05,1
3985,1982,01,2
3986,1972,05,1
3987,1964,03,2
3988,1986,02,2
3989,1974,04,1
3990,1959,05,2
3991,1976,05,1
3992,1976,02,1
3993,1982,01,1
3994,1957,02,2
3995,1989,03,2
3996,2004,05,2
3997,1973,01,2
3998,1997,01,2
3999,1986,01,2
4000,1971,02,1
