taxpayer_id,tax_year,gross_income,taxable_income,deductions_claimed,tax_due,filing_status
1666,2021,,31102.5,1779.45,6220.5,1
1667,2021,,24597.34,475.06,4919.47,4
1668,2021,31683.08,28920.92,2762.16,5784.18,1
1669,2021,8692.01,7118.87,1573.14,1423.77,1
1670,2021,39320.19,36902.0,2418.19,7380.4,3
1671,2021,11181.52,8107.71,3073.81,1621.54,2
1672,2021,58429.25,53981.84,4447.41,10796.37,1
1673,2021,17120.49,15223.68,1896.81,3044.74,3
1674,2021,64833.18,60460.54,4372.64,12092.11,4
1675,2021,43609.32,39454.94,4154.38,7890.99,1
1676,2021,49218.66,37975.34,11243.32,7595.07,2
1677,2021,21770.76,20673.11,1097.65,4134.62,2
1678,2021,9462.18,7427.46,2034.72,1485.49,1
1679,2021,3406.29,2858.11,548.18,571.62,2
1680,2021,29178.13,25716.46,3461.67,5143.29,2
1681,2021,9023.97,8646.39,377.58,1729.28,2
1682,2021,34293.93,33650.56,643.37,6730.11,1
1683,2021,32971.2,31935.55,1035.65,6387.11,2
1684,2021,28648.67,25675.04,2973.63,5135.01,4
1685,2021,126573.25,120983.51,5589.74,24196.7,2
1686,2021,191522.46,189453.26,2069.2,37890.65,3
1687,2021,100316.46,99118.99,1197.47,19823.8,1
1688,2021,19252.11,17630.0,1622.11,3526.0,1
1689,2021,16346.07,14511.98,1834.09,2902.4,4
1690,2021,130242.16,128003.44,2238.72,25600.69,4
1691,2021,97602.37,93200.31,4402.06,18640.06,1
1692,2021,,92244.89,13853.19,18448.98,4
1693,2021,40829.32,33307.61,7521.71,6661.52,2
1694,2021,17819.81,16308.34,1511.47,3261.67,1
1695,2021,20645.18,18192.34,2452.84,3638.47,3
1696,2021,2091.91,2050.51,41.4,410.1,1
1697,2021,3717.49,3122.81,594.68,624.56,3
1698,2021,54344.59,50671.64,3672.95,10134.33,2
1699,2021,40097.32,37144.9,2952.42,7428.98,1
1700,2021,36071.11,35361.53,709.58,7072.31,2
1701,2021,26493.44,24316.0,2177.44,4863.2,1
1702,2021,10109.47,8206.86,1902.61,1641.37,3
1703,2021,17031.27,16108.33,922.94,3221.67,1
1704,2021,109130.82,107702.55,1428.27,21540.51,3
1705,2021,18187.99,15985.06,2202.93,3197.01,2
1706,2021,19256.0,14626.51,4629.49,2925.3,1
1707,2021,27163.03,23450.45,3712.58,4690.09,4
1708,2021,69049.17,64951.34,4097.83,12990.27,2
1709,2021,46544.34,45151.35,1392.99,9030.27,4
1710,2021,12784.57,12428.42,356.15,2485.68,4
1711,2021,19246.54,18481.66,764.88,3696.33,2
1712,2021,44745.23,41413.87,3331.36,8282.77,1
1713,2021,47564.96,38204.39,9360.57,7640.88,2
1714,2021,85354.86,83064.86,2290.0,16612.97,3
1715,2021,30228.6,28777.15,1451.45,5755.43,2
1716,2021,35291.54,32803.61,2487.93,6560.72,4
1717,2021,11424.18,10499.43,924.75,2099.89,4
1718,2021,34791.46,31382.68,3408.78,6276.54,2
1719,2021,20564.39,18867.19,1697.2,3773.44,2
1720,2021,33311.55,33193.79,117.76,6638.76,1
1721,2021,30530.88,30287.72,243.16,6057.54,1
1722,2021,77768.86,77146.33,622.53,15429.27,1
1723,2021,44319.2,43415.35,903.85,8683.07,2
1724,2021,2878.24,2630.69,247.55,526.14,4
1725,2021,84695.18,78968.28,5726.9,15793.66,3
1726,2021,40006.37,39343.8,662.57,7868.76,2
1727,2021,27557.6,23765.5,3792.1,4753.1,2
1728,2021,24912.31,22420.7,2491.61,4484.14,1
1729,2021,29990.37,29615.3,375.07,5923.06,1
1730,2021,33833.16,30082.18,3750.98,6016.44,4
1731,2021,14121.04,11382.72,2738.32,2276.54,2
1732,2021,18379.25,17096.14,1283.11,3419.23,2
1733,2021,4539.16,4177.64,361.52,835.53,2
1734,2021,19381.21,18566.66,814.55,3713.33,2
1735,2021,103001.22,95670.12,7331.1,19134.02,1
1736,2021,10093.12,7779.42,2313.7,1555.88,1
1737,2021,15489.64,14893.8,595.84,2978.76,1
1738,2021,18238.18,16332.31,1905.87,3266.46,4
1739,2021,52101.59,51261.36,840.23,10252.27,4
1740,2021,30082.0,23601.71,6480.29,4720.34,2
1741,2021,61188.48,57549.22,3639.26,11509.84,2
1742,2021,,43347.34,1074.99,8669.47,1
1743,2021,128350.25,120886.42,7463.83,24177.28,1
1744,2021,29735.35,24640.9,5094.45,4928.18,2
1745,2021,29400.33,27818.46,1581.87,5563.69,2
1746,2021,98557.65,84877.92,13679.73,16975.58,1
1747,2021,6844.89,4984.74,1860.15,996.95,2
1748,2021,38156.58,31830.61,6325.97,6366.12,3
1749,2021,40147.25,39243.51,903.74,7848.7,2
1750,2021,8978.28,6643.86,2334.42,1328.77,4
1751,2021,24506.75,17832.45,6674.3,3566.49,2
1752,2021,30862.72,26103.71,4759.01,5220.74,1
1753,2021,40818.51,38463.22,2355.29,7692.64,4
1754,2021,5323.9,4802.1,521.8,960.42,1
1755,2021,38319.35,37480.33,839.02,7496.07,1
1756,2021,26548.9,24114.22,2434.68,4822.84,1
1757,2021,27376.44,25749.9,1626.54,5149.98,1
1758,2021,81220.74,76665.35,4555.39,15333.07,1
1759,2021,11630.48,11160.27,470.21,2232.05,2
1760,2021,4680.6,4009.79,670.81,801.96,1
1761,2021,25637.15,24271.26,1365.89,4854.25,1
1762,2021,13149.48,10820.27,2329.21,2164.05,1
1763,2021,42218.37,37987.17,4231.2,7597.43,1
1764,2021,40595.66,38385.02,2210.64,7677.0,1
1765,2021,22919.37,20557.09,2362.28,4111.42,2
1766,2021,22283.03,21275.34,1007.69,4255.07,1
1767,2021,31565.57,31542.47,23.1,6308.49,2
1768,2021,8708.03,8569.58,138.45,1713.92,1
1769,2021,14551.32,12513.76,2037.56,2502.75,3
1770,2021,29505.85,27877.4,1628.45,5575.48,2
1771,2021,43271.05,36486.73,6784.32,7297.35,1
1772,2021,49425.23,47809.32,1615.91,9561.86,1
1773,2021,36032.41,35237.35,795.06,7047.47,1
1774,2021,19087.33,19039.11,48.22,3807.82,1
1775,2021,154036.48,149807.72,4228.76,29961.54,1
1776,2021,29379.9,27461.78,1918.12,5492.36,3
1777,2021,39554.26,38114.29,1439.97,7622.86,1
1778,2021,33585.95,30213.29,3372.66,6042.66,1
1779,2021,19449.47,16871.48,2577.99,3374.3,1
1780,2021,9938.13,8014.98,1923.15,1603.0,1
1781,2021,17877.41,14377.49,3499.92,2875.5,1
1782,2021,25483.56,23246.71,2236.85,4649.34,2
1783,2021,31734.06,30628.27,1105.79,6125.65,2
1784,2021,12683.05,10311.08,2371.97,2062.22,2
1785,2021,25558.95,20573.85,4985.1,4114.77,2
1786,2021,4084.21,4067.53,16.68,813.51,1
1787,2021,45575.96,40605.57,4970.39,8121.11,1
1788,2021,8573.7,6465.96,2107.74,1293.19,2
1789,2021,21574.63,21115.74,458.89,4223.15,1
1790,2021,,8465.6,455.84,1693.12,3
1791,2021,26703.92,25115.78,1588.14,5023.16,1
1792,2021,63850.85,60631.32,3219.53,12126.26,1
1793,2021,34385.33,33248.31,1137.02,6649.66,1
1794,2021,64573.61,63919.3,654.31,12783.86,2
1795,2021,10982.06,10098.12,883.94,2019.62,2
1796,2021,20429.66,16767.1,3662.56,3353.42,2
1797,2021,17908.53,16013.43,1895.1,3202.69,1
1798,2021,14635.64,14120.88,514.76,2824.18,2
1799,2021,54135.53,52156.64,1978.89,10431.33,2
1800,2021,26458.73,24791.63,1667.1,4958.33,4
1801,2021,38576.44,29210.98,9365.46,5842.2,2
1802,2021,23415.79,20217.45,3198.34,4043.49,2
1803,2021,13936.66,13466.0,470.66,2693.2,3
1804,2021,22885.93,21499.35,1386.58,4299.87,1
1805,2021,5035.79,3725.15,1310.64,745.03,1
1806,2021,50509.07,48798.71,1710.36,9759.74,2
1807,2021,23140.0,18087.25,5052.75,3617.45,1
1808,2021,41736.69,35784.62,5952.07,7156.92,2
1809,2021,120061.58,117734.05,2327.53,23546.81,2
1810,2021,117285.43,115384.27,1901.16,23076.85,1
1811,2021,42240.04,37574.78,4665.26,7514.96,2
1812,2021,,87042.09,1589.09,17408.42,2
1813,2021,12388.31,9084.88,3303.43,1816.98,1
1814,2021,12944.99,10372.55,2572.44,2074.51,1
1815,2021,32032.16,30703.2,1328.96,6140.64,2
1816,2021,83409.72,82855.38,554.34,16571.08,2
1817,2021,48818.28,48285.55,532.73,9657.11,1
1818,2021,32852.25,31045.1,1807.15,6209.02,1
1819,2021,17857.08,15789.22,2067.86,3157.84,1
1820,2021,10068.74,8870.7,1198.04,1774.14,1
1821,2021,5261.15,4691.23,569.92,938.25,4
1822,2021,59237.99,57823.92,1414.07,11564.78,2
1823,2021,17116.27,15900.2,1216.07,3180.04,2
1824,2021,107354.9,94616.82,12738.08,18923.36,3
1825,2021,57147.85,52665.3,4482.55,10533.06,3
1826,2021,5133.26,4923.01,210.25,984.6,3
1827,2021,26836.18,21796.69,5039.49,4359.34,2
1828,2021,123364.1,120362.57,3001.53,24072.51,3
1829,2021,11264.94,9829.6,1435.34,1965.92,2
1830,2021,61959.11,61036.52,922.59,12207.3,2
1831,2021,12613.34,12393.37,219.97,2478.67,2
1832,2021,173112.01,171424.96,1687.05,34284.99,1
1833,2021,6045.86,5192.48,853.38,1038.5,2
1834,2021,45164.4,44598.83,565.57,8919.77,2
1835,2021,35636.88,34335.63,1301.25,6867.13,1
1836,2021,161928.5,146063.56,15864.94,29212.71,1
1837,2021,61347.6,58602.69,2744.91,11720.54,3
1838,2021,26549.61,23546.74,3002.87,4709.35,2
1839,2021,140695.71,139267.29,1428.42,27853.46,2
1840,2021,157607.37,156322.05,1285.32,31264.41,2
1841,2021,20376.23,19102.12,1274.11,3820.42,4
1842,2021,120754.92,119265.22,1489.7,23853.04,1
1843,2021,29422.97,24518.33,4904.64,4903.67,2
1844,2021,31516.34,28437.83,3078.51,5687.57,1
1845,2021,101241.82,100843.03,398.79,20168.61,4
1846,2021,8478.52,8157.37,321.15,1631.47,1
1847,2021,18453.22,16024.14,2429.08,3204.83,4
1848,2021,13680.51,11962.05,1718.46,2392.41,2
1849,2021,67393.16,65919.29,1473.87,13183.86,1
1850,2021,5486.8,4320.92,1165.88,864.18,2
1851,2021,13245.21,11202.36,2042.85,2240.47,2
1852,2021,22393.45,21607.24,786.21,4321.45,1
1853,2021,25168.51,24183.55,984.96,4836.71,2
1854,2021,19397.21,18540.01,857.2,3708.0,4
1855,2021,151006.28,149441.14,1565.14,29888.23,3
1856,2021,65407.54,64510.67,896.87,12902.13,1
1857,2021,23713.13,20895.21,2817.92,4179.04,1
1858,2021,70464.43,69726.09,738.34,13945.22,2
1859,2021,95418.98,90536.92,4882.06,18107.38,2
1860,2021,105009.53,103561.43,1448.1,20712.29,2
1861,2021,50522.53,49037.01,1485.52,9807.4,1
1862,2021,99315.27,95313.73,4001.54,19062.75,4
1863,2021,92535.95,83316.98,9218.97,16663.4,1
1864,2021,20134.14,19493.08,641.06,3898.62,2
1865,2021,10705.41,9795.97,909.44,1959.19,1
1866,2021,33096.46,32373.57,722.89,6474.71,1
1867,2021,60577.74,56392.46,4185.28,11278.49,1
1868,2021,241503.97,239372.64,2131.33,47874.53,1
1869,2021,25450.53,23690.58,1759.95,4738.12,2
1870,2021,36924.28,35234.95,1689.33,7046.99,1
1871,2021,32458.75,30093.55,2365.2,6018.71,2
1872,2021,30111.91,29035.52,1076.39,5807.1,1
1873,2021,26142.86,22821.21,3321.65,4564.24,1
1874,2021,14279.62,12575.54,1704.08,2515.11,1
1875,2021,154374.67,153359.99,1014.68,30672.0,2
1876,2021,68986.81,67173.82,1812.99,13434.76,2
1877,2021,7255.53,6189.65,1065.88,1237.93,1
1878,2021,34715.45,29225.52,5489.93,5845.1,3
1879,2021,35293.58,31078.02,4215.56,6215.6,2
1880,2021,8531.29,7431.65,1099.64,1486.33,1
1881,2021,40949.91,33765.97,7183.94,6753.19,3
1882,2021,17445.9,16240.01,1205.89,3248.0,1
1883,2021,46174.75,43957.63,2217.12,8791.53,2
1884,2021,38486.65,37543.33,943.32,7508.67,1
1885,2021,46856.98,43988.34,2868.64,8797.67,2
1886,2021,22818.24,21021.94,1796.3,4204.39,1
1887,2021,6757.35,6623.62,133.73,1324.72,1
1888,2021,20208.73,18681.24,1527.49,3736.25,2
1889,2021,130119.91,127991.87,2128.04,25598.37,2
1890,2021,5602.29,4354.88,1247.41,870.98,1
1891,2021,14316.58,11814.74,2501.84,2362.95,1
1892,2021,20210.34,18457.06,1753.28,3691.41,1
1893,2021,86058.44,76803.55,9254.89,15360.71,4
1894,2021,,19177.2,5523.51,3835.44,4
1895,2021,53691.2,50420.4,3270.8,10084.08,1
1896,2021,237507.86,236439.36,1068.5,47287.87,2
1897,2021,67992.31,67619.0,373.31,13523.8,2
1898,2021,103141.46,92301.63,10839.83,18460.33,1
1899,2021,27547.82,26675.98,871.84,5335.2,1
1900,2021,64643.13,63866.9,776.23,12773.38,3
1901,2021,12751.57,11146.89,1604.68,2229.38,1
1902,2021,46694.71,43048.84,3645.87,8609.77,2
1903,2021,10770.92,9807.37,963.55,1961.47,1
1904,2021,23905.46,23426.65,478.81,4685.33,4
1905,2021,119358.75,118977.01,381.74,23795.4,1
1906,2021,58191.91,56658.92,1532.99,11331.78,2
1907,2021,5777.17,5757.97,19.2,1151.59,1
1908,2021,23607.54,22808.63,798.91,4561.73,1
1909,2021,23416.64,17381.18,6035.46,3476.24,1
1910,2021,21395.45,20239.24,1156.21,4047.85,4
1911,2021,79224.49,78123.34,1101.15,15624.67,2
1912,2021,46263.71,43982.2,2281.51,8796.44,2
1913,2021,12455.82,10693.67,1762.15,2138.73,2
1914,2021,23367.96,22604.27,763.69,4520.85,1
1915,2021,14714.37,12531.23,2183.14,2506.25,1
1916,2021,14244.51,11085.56,3158.95,2217.11,1
1917,2021,12605.51,9097.12,3508.39,1819.42,2
1918,2021,9460.69,7717.01,1743.68,1543.4,2
1919,2021,32989.68,31273.62,1716.06,6254.72,1
1920,2021,21508.62,19705.01,1803.61,3941.0,2
1921,2021,65462.68,64871.72,590.96,12974.34,2
1922,2021,6425.25,5105.86,1319.39,1021.17,2
1923,2021,,56842.86,384.08,11368.57,2
1924,2021,69863.32,62945.06,6918.26,12589.01,2
1925,2021,23923.53,23092.84,830.69,4618.57,1
1926,2021,13968.49,12007.89,1960.6,2401.58,2
1927,2021,18206.41,17171.35,1035.06,3434.27,2
1928,2021,19925.87,17888.63,2037.24,3577.73,3
1929,2021,22743.94,21018.47,1725.47,4203.69,2
1930,2021,15162.03,14058.06,1103.97,2811.61,2
1931,2021,87058.16,85830.69,1227.47,17166.14,2
1932,2021,11803.67,9158.34,2645.33,1831.67,4
1933,2021,15612.71,14763.89,848.82,2952.78,1
1934,2021,35442.16,24957.99,10484.17,4991.6,2
1935,2021,19181.94,17635.41,1546.53,3527.08,2
1936,2021,2217.39,2036.99,180.4,407.4,2
1937,2021,37791.92,37133.89,658.03,7426.78,1
1938,2021,10442.81,9272.28,1170.53,1854.46,1
1939,2021,55516.01,54295.54,1220.47,10859.11,1
1940,2021,31165.52,23290.29,7875.23,4658.06,2
1941,2021,19176.94,18379.61,797.33,3675.92,3
1942,2021,23484.85,20830.56,2654.29,4166.11,1
1943,2021,13778.66,13464.6,314.06,2692.92,1
1944,2021,25016.74,24833.36,183.38,4966.67,1
1945,2021,13718.15,13490.37,227.78,2698.07,2
1946,2021,64639.2,62293.75,2345.45,12458.75,1
1947,2021,15638.86,15102.01,536.85,3020.4,1
1948,2021,18827.51,16503.08,2324.43,3300.62,4
1949,2021,37334.3,26557.49,10776.81,5311.5,2
1950,2021,8718.81,7200.27,1518.54,1440.05,2
1951,2021,7033.52,6023.17,1010.35,1204.63,2
1952,2021,12516.35,11691.34,825.01,2338.27,2
1953,2021,27304.21,21148.93,6155.28,4229.79,2
1954,2021,14275.3,13425.62,849.68,2685.12,2
1955,2021,7069.76,4959.02,2110.74,991.8,1
1956,2021,44900.95,36109.33,8791.62,7221.87,2
1957,2021,20402.32,17016.21,3386.11,3403.24,1
1958,2021,38292.91,33314.03,4978.88,6662.81,2
1959,2021,29197.82,26676.34,2521.48,5335.27,1
1960,2021,45674.01,45176.14,497.87,9035.23,1
1961,2021,24777.16,24227.03,550.13,4845.41,2
1962,2021,28043.03,28020.23,22.8,5604.05,3
1963,2021,49863.41,48262.04,1601.37,9652.41,4
1964,2021,58645.76,56030.54,2615.22,11206.11,1
1965,2021,,427450.29,7488.64,85490.06,1
1966,2021,48600.12,47227.42,1372.7,9445.48,2
1967,2021,94985.79,94464.5,521.29,18892.9,4
1968,2021,20129.32,19771.37,357.95,3954.27,2
1969,2021,43221.1,41920.66,1300.44,8384.13,2
1970,2021,97318.65,90056.87,7261.78,18011.37,1
1971,2021,23693.09,22567.39,1125.7,4513.48,1
1972,2021,9823.47,9133.13,690.34,1826.63,2
1973,2021,53774.82,49259.93,4514.89,9851.99,2
1974,2021,5108.02,4830.38,277.64,966.08,2
1975,2021,166054.84,164333.11,1721.73,32866.62,1
1976,2021,10411.14,8324.22,2086.92,1664.84,1
1977,2021,34114.41,32971.29,1143.12,6594.26,1
1978,2021,10333.08,7691.12,2641.96,1538.22,1
1979,2021,15735.1,11882.21,3852.89,2376.44,1
1980,2021,20308.25,17872.76,2435.49,3574.55,2
1981,2021,288965.27,287625.32,1339.95,57525.06,4
1982,2021,19018.31,16364.14,2654.17,3272.83,2
1983,2021,12568.42,10822.56,1745.86,2164.51,2
1984,2021,73539.42,70660.0,2879.42,14132.0,2
1985,2021,53282.6,52891.1,391.5,10578.22,1
1986,2021,33906.97,31184.26,2722.71,6236.85,1
1987,2021,45493.66,45271.39,222.27,9054.28,1
1988,2021,37559.2,36005.15,1554.05,7201.03,1
1989,2021,25140.05,24018.96,1121.09,4803.79,1
1990,2021,34826.52,31604.05,3222.47,6320.81,1
1991,2021,34891.9,30101.74,4790.16,6020.35,2
1992,2021,75092.79,71966.69,3126.1,14393.34,1
1993,2021,10587.01,8521.6,2065.41,1704.32,4
1994,2021,10956.52,7833.82,3122.7,1566.76,2
1995,2021,15060.2,11663.49,3396.71,2332.7,1
1996,2021,24545.57,21719.19,2826.38,4343.84,4
1997,2021,68879.53,68265.29,614.24,13653.06,2
1998,2021,76314.98,73846.46,2468.52,14769.29,1
1999,2021,18672.28,18057.9,614.38,3611.58,1
2000,2021,88207.67,78755.74,9451.93,15751.15,2
2001,2021,126665.34,125797.63,867.71,25159.53,1
2002,2021,33841.1,30004.48,3836.62,6000.9,1
2003,2021,14234.5,11989.24,2245.26,2397.85,1
2004,2021,64462.57,63421.6,1040.97,12684.32,1
2005,2021,15685.77,13415.16,2270.61,2683.03,1
2006,2021,33397.47,32767.35,630.12,6553.47,3
2007,2021,39356.55,37706.12,1650.43,7541.22,1
2008,2021,5609.78,4669.31,940.47,933.86,1
2009,2021,74642.25,73035.36,1606.89,14607.07,2
2010,2021,16991.94,15588.31,1403.63,3117.66,1
2011,2021,29603.93,27685.85,1918.08,5537.17,1
2012,2021,23912.38,21037.93,2874.45,4207.59,2
2013,2021,73734.31,72056.15,1678.16,14411.23,2
2014,2021,59159.11,57186.67,1972.44,11437.33,1
2015,2021,7090.68,6252.69,837.99,1250.54,2
2016,2021,41204.22,39328.74,1875.48,7865.75,2
2017,2021,64345.38,63975.73,369.65,12795.15,2
2018,2021,31196.72,28280.68,2916.04,5656.14,1
2019,2021,43727.73,42196.22,1531.51,8439.24,1
2020,2021,45407.69,42750.32,2657.37,8550.06,2
2021,2021,28474.82,20650.79,7824.03,4130.16,3
2022,2021,113055.08,99231.81,13823.27,19846.36,2
2023,2021,16519.88,14171.0,2348.88,2834.2,2
2024,2021,42212.22,39945.64,2266.58,7989.13,1
2025,2021,25132.54,22170.75,2961.79,4434.15,2
2026,2021,13199.94,13102.97,96.97,2620.59,2
2027,2021,12667.78,10305.05,2362.73,2061.01,2
2028,2021,27876.67,25809.46,2067.21,5161.89,2
2029,2021,227527.56,225961.93,1565.63,45192.39,1
2030,2021,26896.19,23538.38,3357.81,4707.68,4
2031,2021,13717.15,12396.57,1320.58,2479.31,3
2032,2021,61283.55,58410.94,2872.61,11682.19,2
2033,2021,16356.36,12602.84,3753.52,2520.57,2
2034,2021,19742.08,19301.61,440.47,3860.32,1
2035,2021,3394.53,3256.09,138.44,651.22,2
2036,2021,72084.04,67984.84,4099.2,13596.97,2
2037,2021,117086.08,111989.88,5096.2,22397.98,1
2038,2021,26716.34,25034.22,1682.12,5006.84,1
2039,2021,59916.64,56851.02,3065.62,11370.2,4
2040,2021,38748.87,36902.52,1846.35,7380.5,2
2041,2021,5587.43,4958.94,628.49,991.79,2
2042,2021,4576.77,3312.81,1263.96,662.56,1
2043,2021,6027.13,4931.38,1095.75,986.28,1
2044,2021,14061.08,13480.6,580.48,2696.12,1
2045,2021,21750.01,16448.2,5301.81,3289.64,1
2046,2021,8935.28,8842.94,92.34,1768.59,1
2047,2021,20939.66,17133.18,3806.48,3426.64,2
2048,2021,61789.94,61119.01,670.93,12223.8,1
2049,2021,43759.53,42000.62,1758.91,8400.12,2
2050,2021,33914.28,30059.19,3855.09,6011.84,1
2051,2021,10714.69,9222.53,1492.16,1844.51,2
2052,2021,11499.75,8213.97,3285.78,1642.79,2
2053,2021,41953.88,37672.04,4281.84,7534.41,4
2054,2021,11488.2,9482.47,2005.73,1896.49,2
2055,2021,12477.51,9619.12,2858.39,1923.82,3
2056,2021,30184.57,26543.41,3641.16,5308.68,1
2057,2021,17517.47,17155.01,362.46,3431.0,4
2058,2021,27396.34,26300.12,1096.22,5260.02,3
2059,2021,14822.0,11705.74,3116.26,2341.15,1
2060,2021,10791.06,8827.6,1963.46,1765.52,2
2061,2021,11667.91,11370.93,296.98,2274.19,1
2062,2021,179072.2,178134.6,937.6,35626.92,2
2063,2021,60760.0,59314.13,1445.87,11862.83,2
2064,2021,4761.5,4754.64,6.86,950.93,1
2065,2021,11872.87,10940.69,932.18,2188.14,4
2066,2021,17175.06,13343.47,3831.59,2668.69,1
2067,2021,84560.68,78365.06,6195.62,15673.01,1
2068,2021,71232.9,66052.1,5180.8,13210.42,1
2069,2021,22351.02,21389.46,961.56,4277.89,2
2070,2021,101426.31,94313.06,7113.25,18862.61,2
2071,2021,45123.95,42406.22,2717.73,8481.24,1
2072,2021,25369.41,24763.45,605.96,4952.69,1
2073,2021,10288.42,9658.96,629.46,1931.79,1
2074,2021,21141.6,21013.64,127.96,4202.73,4
2075,2021,234503.54,232098.09,2405.45,46419.62,2
2076,2021,26339.39,22272.86,4066.53,4454.57,2
2077,2021,43541.86,41676.92,1864.94,8335.38,1
2078,2021,67655.01,64999.48,2655.53,12999.9,1
2079,2021,15263.86,14235.43,1028.43,2847.09,1
2080,2021,35713.93,33980.27,1733.66,6796.05,2
2081,2021,135917.8,134796.54,1121.26,26959.31,2
2082,2021,22665.52,19207.92,3457.6,3841.58,2
2083,2021,18436.52,16296.84,2139.68,3259.37,1
2084,2021,108209.78,104412.1,3797.68,20882.42,1
2085,2021,28794.5,26908.29,1886.21,5381.66,1
2086,2021,63730.2,61896.29,1833.91,12379.26,1
2087,2021,12093.14,8749.49,3343.65,1749.9,2
2088,2021,18639.58,15748.58,2891.0,3149.72,4
2089,2021,,31469.26,2003.14,6293.85,1
2090,2021,61361.96,43905.83,17456.13,8781.17,4
2091,2021,6430.29,6059.75,370.54,1211.95,2
2092,2021,6597.28,6465.51,131.77,1293.1,2
2093,2021,10780.06,10723.27,56.79,2144.65,1
2094,2021,19373.93,18531.9,842.03,3706.38,2
2095,2021,30690.62,27454.54,3236.08,5490.91,1
2096,2021,26523.18,23784.85,2738.33,4756.97,2
2097,2021,8557.02,7750.8,806.22,1550.16,1
2098,2021,26433.42,24775.86,1657.56,4955.17,1
2099,2021,60186.78,42806.55,17380.23,8561.31,1
2100,2021,40017.49,37696.46,2321.03,7539.29,2
2101,2021,8002.99,6090.16,1912.83,1218.03,2
2102,2021,36175.77,35546.59,629.18,7109.32,4
2103,2021,146088.53,144400.72,1687.81,28880.14,2
2104,2021,8591.68,7951.77,639.91,1590.35,1
2105,2021,44145.18,39262.6,4882.58,7852.52,1
2106,2021,18355.34,18023.78,331.56,3604.76,4
2107,2021,81515.3,66620.23,14895.07,13324.05,1
2108,2021,7566.48,6485.33,1081.15,1297.07,1
2109,2021,27613.53,21975.74,5637.79,4395.15,2
2110,2021,43781.65,32256.14,11525.51,6451.23,3
2111,2021,24369.89,18237.09,6132.8,3647.42,1
2112,2021,15268.5,13484.09,1784.41,2696.82,1
2113,2021,18994.05,16735.3,2258.75,3347.06,1
2114,2021,59971.04,57787.88,2183.16,11557.58,1
2115,2021,6262.64,5807.71,454.93,1161.54,1
2116,2021,30110.41,29686.04,424.37,5937.21,1
2117,2021,8630.79,8187.06,443.73,1637.41,1
2118,2021,17526.9,14819.88,2707.02,2963.98,2
2119,2021,211350.75,201457.58,9893.17,40291.52,2
2120,2021,42127.55,36383.64,5743.91,7276.73,1
2121,2021,12319.26,9464.38,2854.88,1892.88,2
2122,2021,,69152.68,1750.75,13830.54,4
2123,2021,30223.82,26036.65,4187.17,5207.33,4
2124,2021,44567.73,39017.76,5549.97,7803.55,2
2125,2021,42627.72,42075.67,552.05,8415.13,1
2126,2021,62212.25,59567.55,2644.7,11913.51,2
2127,2021,48331.67,47427.53,904.14,9485.51,3
2128,2021,2706.27,2450.18,256.09,490.04,2
2129,2021,40930.0,40464.77,465.23,8092.95,1
2130,2021,9973.08,9817.0,156.08,1963.4,1
2131,2021,30471.25,28431.86,2039.39,5686.37,2
2132,2021,14938.4,14811.41,126.99,2962.28,3
2133,2021,41524.35,40167.61,1356.74,8033.52,3
2134,2021,43567.86,40206.22,3361.64,8041.24,2
2135,2021,,6771.39,844.73,1354.28,2
2136,2021,56820.04,50788.84,6031.2,10157.77,2
2137,2021,50427.39,44868.33,5559.06,8973.67,1
2138,2021,35761.08,35165.47,595.61,7033.09,3
2139,2021,9950.11,8942.91,1007.2,1788.58,1
2140,2021,12545.69,12347.31,198.38,2469.46,4
2141,2021,25375.12,25043.15,331.97,5008.63,1
2142,2021,4743.27,3620.87,1122.4,724.17,1
2143,2021,22642.69,21346.83,1295.86,4269.37,1
2144,2021,74993.24,74035.15,958.09,14807.03,4
2145,2021,10321.23,9351.37,969.86,1870.27,3
2146,2021,23999.02,18117.62,5881.4,3623.52,1
2147,2021,5861.42,4761.78,1099.64,952.36,1
2148,2021,27697.81,27424.81,273.0,5484.96,1
2149,2021,8795.89,7362.89,1433.0,1472.58,2
2150,2021,16902.16,14876.96,2025.2,2975.39,1
2151,2021,18388.72,15697.24,2691.48,3139.45,1
2152,2021,24102.98,22389.26,1713.72,4477.85,1
2153,2021,3367.66,2493.03,874.63,498.61,1
2154,2021,65716.59,59887.79,5828.8,11977.56,3
2155,2021,46512.32,44120.2,2392.12,8824.04,1
2156,2021,88787.62,82527.39,6260.23,16505.48,2
2157,2021,62834.33,58026.44,4807.89,11605.29,1
2158,2021,64352.22,62817.43,1534.79,12563.49,2
2159,2021,68200.69,66608.58,1592.11,13321.72,1
2160,2021,53309.27,51271.73,2037.54,10254.35,1
2161,2021,52181.15,50321.01,1860.14,10064.2,2
2162,2021,14042.84,12799.88,1242.96,2559.98,2
2163,2021,26380.47,24233.1,2147.37,4846.62,2
2164,2021,14494.02,13202.02,1292.0,2640.4,1
2165,2021,7927.0,7118.48,808.52,1423.7,2
2166,2021,37363.27,33442.02,3921.25,6688.4,1
2167,2021,21901.1,19699.79,2201.31,3939.96,1
2168,2021,59152.17,51148.67,8003.5,10229.73,1
2169,2021,645194.87,632571.16,12623.71,126514.23,1
2170,2021,25853.97,23639.16,2214.81,4727.83,1
2171,2021,21270.82,21214.42,56.4,4242.88,1
